Name;Longitude;Latitude
Buniel;-3.823738;42.30971
Burgos;-3.699731;42.34087
Busto de Bureba;-3.264715;42.65941
Cabañes de Esgueva;-3.785393;41.8313
Cabezón de la Sierra;-3.242159;41.93455
Caleruega;-3.486718;41.82503
Campillo de Aranda;-3.730296;41.61026
Campolara;-3.427225;42.11951
Canicosa de la Sierra;-3.042048;41.93606
Cantabrana;-3.4672;42.73465
Carazo;-3.353925;41.96952
Carcedo de Bureba;-3.498399;42.5783
Carcedo de Burgos;-3.623026;42.2861
Cardeñadijo;-3.665262;42.2997
Cardeñajimeno;-3.621846;42.33102
Cardeñuela Riopico;-3.55778;42.35997
Carrias;-3.283208;42.4817
Cascajares de Bureba;-3.237395;42.67904
Cascajares de la Sierra;-3.39957;42.06187
Castellanos de Castro;-4.03372;42.32857
Castil de Peones;-3.38459;42.48307
Castildelgado;-3.084511;42.43724
Castrillo de la Reina;-3.237118;41.98731
Castrillo de la Vega;-3.781646;41.65073
Castrillo de Riopisuerga;-4.252292;42.51493
Castrillo del Val;-3.584872;42.31421
Castrillo Matajudíos;-4.173882;42.31054
Castrojeriz;-4.138836;42.28828
Cavia;-3.845257;42.28385
Cayuela;-3.819528;42.27256
Cebrecos;-3.596634;41.9832
Celada del Camino;-3.933845;42.26265
Cerezo de Río Tirón;-3.135633;42.49125
Cerratón de Juarros;-3.373947;42.42218
Ciadoncha;-3.9348;42.1606
Cillaperlata;-3.358483;42.78268
Cilleruelo de Abajo;-3.795598;41.88422
Cilleruelo de Arriba;-3.660519;41.90474
Ciruelos de Cervera;-3.530057;41.90557
Cogollos;-3.699386;42.20072
Condado de Treviño;-2.74691;42.7349
Contreras;-3.410147;42.02149
Coruña del Conde;-3.391761;41.76587
Covarrubias;-3.520237;42.05919
Cubillo del Campo;-3.610348;42.16857
Cubo de Bureba;-3.206735;42.64042
Cueva de Roa (La);-3.939688;41.66653
Cuevas de San Clemente;-3.568581;42.12992
Encío;-3.084554;42.66777
Espinosa de Cervera;-3.468393;41.89632
Espinosa de los Monteros;-3.552301;43.07687
Espinosa del Camino;-3.281149;42.40644
Estépar;-3.89849;42.2767
Fontioso;-3.739049;41.94261
Frandovínez;-3.838241;42.30937
Fresneda de la Sierra Tirón;-3.13507;42.31503
Fresneña;-3.134803;42.41425
Fresnillo de las Dueñas;-3.644559;41.64692
Fresno de Río Tirón;-3.17496;42.4602
Fresno de Rodilla;-3.485178;42.42011
Frías;-3.294353;42.76148
Fuentebureba;-3.234902;42.63403
Fuentecén;-3.869621;41.62859
Fuentelcésped;-3.640737;41.59122
Fuentelisendo;-3.901975;41.6224
Fuentemolinos;-3.849833;41.60551
Fuentenebro;-3.75369;41.52533
Fuentespina;-3.686191;41.63168
Galbarros;-3.437926;42.5279
Gallega (La);-3.26404;41.89865
Grijalba;-4.118997;42.42995
Grisaleña;-3.26404;42.59092
Gumiel de Izán;-3.688242;41.7734
Gumiel de Mercado;-3.802108;41.75608
Hacinas;-3.28705;41.9852
Haza;-3.829452;41.62142
Hontanas;-4.045938;42.31303
Hontangas;-3.796304;41.58269
Hontoria de la Cantera;-3.643586;42.18913
Hontoria de Valdearados;-3.520228;41.74445
Hontoria del Pinar;-3.162302;41.8486
Hormazas (Las);-3.896111;42.515
Hornillos del Camino;-3.925357;42.33831
Horra (La);-3.875266;41.74088
Hortigüela;-3.425503;42.0681
Hoyales de Roa;-3.862995;41.65891
Huérmeces;-3.77164;42.52169
Huerta de Arriba;-3.082139;42.11634
Huerta de Rey;-3.349127;41.83988
Humada;-4.083444;42.66822
Hurones;-3.613922;42.40615
Ibeas de Juarros;-3.535495;42.33124
Ibrillos;-3.0831;42.45407
Iglesiarrubia;-3.846759;41.97432
Iglesias;-3.990041;42.29795
Isar;-3.930288;42.36185
Itero del Castillo;-4.244414;42.28941
Jaramillo de la Fuente;-3.312734;42.11487
Jaramillo Quemado;-3.360913;42.08483
Junta de Traslaloma;-3.389445;43.03695
Junta de Villalba de Losa;-3.087131;42.93537
Jurisdicción de Lara;-3.449722;42.13472
Jurisdicción de San Zadornil;-3.157743;42.84143
Lerma;-3.75596;42.02583
Llano de Bureba;-3.459093;42.62436
Madrigal del Monte;-3.675512;42.14449
Madrigalejo del Monte;-3.725459;42.12458
Mahamud;-3.94084;42.11988
Mambrilla de Castrejón;-3.984727;41.66708
Mambrillas de Lara;-3.461727;42.09437
Mamolar;-3.361871;41.92689
Manciles;-3.944278;42.4558
Mazuela;-3.918213;42.20672
Mecerreyes;-3.573741;42.0954
Medina de Pomar;-3.487223;42.92837
Melgar de Fernamental;-4.244519;42.40352
Merindad de Cuesta-Urria;-3.391667;42.9
Merindad de Montija;-3.43402;43.09207
Merindad de Río Ubierna;-3.65;42.61666
Merindad de Sotoscueva;-3.642048;43.05877
Merindad de Valdeporres;-3.768611;43.02056
Merindad de Valdivielso;-3.536;42.82
Milagros;-3.699167;41.57555
Miranda de Ebro;-2.947593;42.68734
Miraveche;-3.19961;42.67471
Modúbar de la Emparedada;-3.659911;42.26012
Monasterio de la Sierra;-3.193589;42.05131
Monasterio de Rodilla;-3.468888;42.45771
Moncalvillo;-3.199341;41.9552
Monterrubio de la Demanda;-3.112634;42.1481
Montorio;-3.776581;42.58467
Moradillo de Roa;-3.791871;41.55196
Nava de Roa;-3.965231;41.61383
Navas de Bureba;-3.32677;42.68237
Nebreda;-3.63392;41.96859
Neila;-2.997184;42.05984
Olmedillo de Roa;-3.934045;41.78319
Olmillos de Muñó;-3.940343;42.20261
Oña;-3.414072;42.73478
Oquillas;-3.703652;41.8317
Orbaneja Riopico;-3.583582;42.36023
Padilla de Abajo;-4.176731;42.40781
Padilla de Arriba;-4.194777;42.43821
Padrones de Bureba;-3.532114;42.7049
Palacios de la Sierra;-3.126263;41.96359
Palacios de Riopisuerga;-4.256989;42.34376
Palazuelos de la Sierra;-3.459925;42.21181
Palazuelos de Muñó;-3.988374;42.19647
Pampliega;-3.987587;42.20591
Pancorbo;-3.110586;42.63524
Pardilla;-3.710233;41.55063
Partido de la Sierra en Tobalina;-3.233333;42.71667
Pedrosa de Duero;-3.987098;41.71184
Pedrosa de Río Úrbel;-3.821324;42.40971
Pedrosa del Páramo;-3.972769;42.44224
Pedrosa del Príncipe;-4.198915;42.24924
Peñaranda de Duero;-3.480297;41.68876
Peral de Arlanza;-4.077512;42.07603
Piérnigas;-3.412804;42.59008
Pineda de la Sierra;-3.29737;42.21596
Pineda Trasmonte;-3.695628;41.90881
Pinilla de los Barruecos;-3.305166;41.91891
Pinilla de los Moros;-3.327312;42.06802
Pinilla Trasmonte;-3.620033;41.87348
Poza de la Sal;-3.501162;42.66542
Prádanos de Bureba;-3.347642;42.5023
Pradoluengo;-3.200787;42.3237
Presencio;-3.901966;42.18675
Puebla de Arganzón (La);-2.831537;42.76628
Puentedura;-3.582952;42.04167
Quemada;-3.574928;41.70045
Quintana del Pidio;-3.751569;41.7596
Quintanabureba;-3.366666;42.58692
Quintanaélez;-3.299189;42.6687
Quintanaortuño;-3.683778;42.44994
Quintanapalla;-3.534245;42.40835
Quintanar de la Sierra;-3.040702;41.98133
Quintanavides;-3.424978;42.48142
Quintanilla de la Mata;-3.76779;41.98862
Quintanilla del Agua y Tordueles;-3.652041;42.0411
Quintanilla del Coco;-3.516723;41.97923
Quintanilla San García;-3.193922;42.54919
Quintanilla Vivar;-3.690509;42.41479
Quintanillas (Las);-3.843971;42.37259
Rabanera del Pinar;-3.19425;41.89267
Rábanos;-3.270114;42.3198
Rabé de las Calzadas;-3.83422;42.34017
Rebolledo de la Torre;-4.227346;42.68719
Redecilla del Camino;-3.065058;42.43816
Redecilla del Campo;-3.115167;42.46679
Regumiel de la Sierra;-2.987816;41.95593
Reinoso;-3.381955;42.51133
Retuerta;-3.507748;42.02995
Revilla del Campo;-3.5374;42.21154
Revilla Vallejera;-4.134238;42.14722
Revilla y Ahedo (La);-3.351927;41.99827
Revillarruz;-3.6538;42.23075
Rezmondo;-4.238618;42.51596
Riocavado de la Sierra;-3.198172;42.15218
Roa;-3.928005;41.69711
Rojas;-3.4409;42.57769
Royuela de Río Franco;-3.956869;41.99681
Rubena;-3.574296;42.38781
Rublacedo de Abajo;-3.502227;42.55323
Rucandio;-3.54248;42.75172
Salas de Bureba;-3.473988;42.69194
Salas de los Infantes;-3.286438;42.02327
Saldaña de Burgos;-3.697733;42.25925
Salinillas de Bureba;-3.386741;42.55315
San Adrián de Juarros;-3.475125;42.2742
San Juan del Monte;-3.521135;41.6844
San Mamés de Burgos;-3.794107;42.33744
San Martín de Rubiales;-3.993453;41.64256
San Millán de Lara;-3.345795;42.13653
San Vicente del Valle;-3.162195;42.3372
Santa Cecilia;-3.803176;42.05219
Santa Cruz de la Salceda;-3.594756;41.59478
Santa Cruz del Valle Urbión;-3.22192;42.30286
Santa Gadea del Cid;-3.059203;42.71543
Santa Inés;-3.702686;42.03945
Santa María del Campo;-3.974421;42.13218
Santa María del Invierno;-3.437732;42.44278
Santa María del Mercadillo;-3.559022;41.85995
Santa María Rivarredonda;-3.180049;42.6401
Santa Olalla de Bureba;-3.440882;42.47622
Santibáñez de Esgueva;-3.75887;41.83353
Santibáñez del Val;-3.480564;41.97408
Santo Domingo de Silos;-3.419734;41.96238
Sargentes de la Lora;-3.872826;42.76923
Sarracín;-3.685354;42.25746
Sasamón;-4.043491;42.41784
Sequera de Haza (La);-3.817178;41.56364
Solarana;-3.660142;41.97002
Sordillos;-4.107079;42.46181
Sotillo de la Ribera;-3.826122;41.77686
Sotragero;-3.713181;42.40995
Sotresgudo;-4.177177;42.57833
Susinos del Páramo;-3.925125;42.47124
Tamarón;-3.990991;42.27272
Tardajos;-3.819411;42.34735
Tejada;-3.536148;41.95241
Terradillos de Esgueva;-3.842888;41.81919
Tinieblas de la Sierra;-3.363317;42.17256
Tobar;-3.938603;42.48387
Tordómar;-3.864727;42.04587
Torrecilla del Monte;-3.694269;42.09386
Torregalindo;-3.753572;41.58224
Torrelara;-3.516533;42.16608
Torrepadre;-3.936996;42.04362
Torresandino;-3.910012;41.82946
Tórtoles de Esgueva;-4.020943;41.81652
Tosantos;-3.243547;42.41386
Trespaderne;-3.391455;42.8019
Tubilla del Agua;-3.803644;42.70913
Tubilla del Lago;-3.586656;41.80146
Úrbel del Castillo;-3.843711;42.62002
Vadocondes;-3.573707;41.63945
Valdeande;-3.527793;41.83434
Valdezate;-3.930578;41.60155
Valdorros;-3.708914;42.17222
Vallarta de Bureba;-3.204902;42.58826
Valle de las Navas;-3.638333;42.45806
Valle de Losa;-3.219167;42.98667
Valle de Manzanedo;-3.690677;42.89895
Valle de Mena;-3.283333;43.1
Valle de Oca;-3.316667;42.43333
Valle de Santibáñez;-3.822472;42.48272
Valle de Sedano;-3.749611;42.71544
Valle de Tobalina;-3.271;42.792
Valle de Valdebezana;-3.785833;42.97055
Valle de Valdelaguna;-3.145555;42.11555
Valle de Valdelucio;-4.092333;42.71822
Valle de Zamanzas;-3.749722;42.85333
Vallejera;-4.151447;42.18224
Valles de Palenzuela;-4.076557;42.11949
Valluércanes;-3.119017;42.57304
Valmala;-3.25509;42.30535
Vid de Bureba (La);-3.300676;42.63091
Vid y Barrios (La);-3.490485;41.62967
Vileña;-3.323521;42.62206
Villadiego;-4.010096;42.51575
Villaescusa de Roa;-4.016985;41.72776
Villaescusa la Sombría;-3.418952;42.41518
Villaespasa;-3.402259;42.09895
Villafranca Montes de Oca;-3.309347;42.38651
Villafruela;-3.913288;41.91651
Villagalijo;-3.191916;42.34863
Villagonzalo Pedernales;-3.736424;42.30135
Villahoz;-3.912524;42.07693
Villalba de Duero;-3.745252;41.6824
Villalbilla de Burgos;-3.779343;42.34708
Villalbilla de Gumiel;-3.626274;41.80642
Villaldemiro;-3.984738;42.2471
Villalmanzo;-3.741645;42.04841
Villamayor de los Montes;-3.766267;42.10576
Villamayor de Treviño;-4.119967;42.4595
Villambistia;-3.262168;42.40631
Villamedianilla;-4.146362;42.16063
Villamiel de la Sierra;-3.41759;42.19164
Villangómez;-3.776208;42.17881
Villanueva de Argaño;-3.93297;42.3799
Villanueva de Carazo;-3.324481;41.98323
Villanueva de Gumiel;-3.626348;41.73724
Villanueva de Teba;-3.162595;42.64913
Villaquirán de la Puebla;-4.101557;42.2832
Villaquirán de los Infantes;-4.008459;42.22715
Villarcayo de Merindad de Castilla la Vieja;-3.572985;42.9383
Villariezo;-3.733035;42.26958
Villasandino;-4.109077;42.37226
Villasur de Herreros;-3.395027;42.30821
Villatuelda;-3.882187;41.81512
Villaverde-Mogina;-4.050792;42.1601
Villaverde del Monte;-3.814537;42.16069
Villayerno Morquillas;-3.639612;42.39547
Villazopeque;-4.016426;42.19885
Villegas;-4.017189;42.46752
Villoruebo;-3.441567;42.16848
Viloria de Rioja;-3.100409;42.42577
Vilviestre del Pinar;-3.078111;41.95218
Vizcaínos;-3.267122;42.10159
Zael;-3.823925;42.10968
Zarzosa de Río Pisuerga;-4.268831;42.53617
Zazuar;-3.555112;41.69591
Zuñeda;-3.226378;42.60449
Acebedo;-5.11683;43.03909
Algadefe;-5.582802;42.21778
Alija del Infantado;-5.835635;42.14053
Almanza;-5.035989;42.65903
Antigua (La);-5.68961;42.17921
Ardón;-5.562644;42.43725
Arganza;-6.68601;42.64045
Astorga;-6.063526;42.4589
Balboa;-6.923307;42.70652
Bañeza (La);-5.90192;42.29755
Barjas;-6.978796;42.61121
Barrios de Luna (Los);-5.860184;42.84581
Bembibre;-6.416451;42.61572
Benavides;-5.9;42.5
Benuza;-6.711346;42.3985
Bercianos del Páramo;-5.70334;42.38081
Bercianos del Real Camino;-5.144388;42.3876
Berlanga del Bierzo;-6.604204;42.7312
Boca de Huérgano;-4.927529;42.97387
Boñar;-5.322935;42.86674
Borrenes;-6.726236;42.49157
Brazuelo;-6.157205;42.49741
Burgo Ranero (El);-5.221506;42.42302
Burón;-5.051342;43.02356
Bustillo del Páramo;-5.791799;42.44134
Cabañas Raras;-6.640493;42.62006
Cabreros del Río;-5.54065;42.40137
Cabrillanes;-6.14876;42.95281
Cacabelos;-6.72562;42.59987
Calzada del Coto;-5.080766;42.38774
Campazas;-5.491729;42.14202
Campo de Villavidel;-5.526258;42.43979
Camponaraya;-6.670298;42.58083
Candín;-6.728076;42.81686
Cármenes;-5.574712;42.95897
Carracedelo;-6.734163;42.55473
Carrizo;-5.867041;42.58697
Carrocera;-5.743282;42.79588
Carucedo;-6.762755;42.4903
Castilfalé;-5.422246;42.21971
Castrillo de Cabrera;-6.544417;42.34034
Castrillo de la Valduerna;-6.134749;42.32427
Castrocalbón;-5.978774;42.1959
Castrocontrigo;-6.188392;42.183
Castropodame;-6.467308;42.58004
Castrotierra de Valmadrigal;-5.252162;42.34422
Cea;-5.012908;42.46276
Cebanico;-5.025482;42.72543
Cebrones del Río;-5.825716;42.25672
Chozas de Abajo;-5.686552;42.50726
Cimanes de la Vega;-5.599564;42.11744
Cimanes del Tejar;-5.805606;42.61848
Cistierna;-5.125302;42.80286
Congosto;-6.520012;42.61791
Corbillos de los Oteros;-5.459176;42.40788
Corullón;-6.812983;42.58038
Crémenes;-5.14331;42.90305
Cuadros;-5.639072;42.71033
Cubillas de los Oteros;-5.507703;42.37294
Cubillas de Rueda;-5.174273;42.65549
Cubillos del Sil;-6.563678;42.62387
Destriana;-6.096872;42.32775
Encinedo;-6.594176;42.27103
Ercina (La);-5.218091;42.81225
Escobar de Campos;-4.967;42.31361
Fabero;-6.625144;42.76797
Folgoso de la Ribera;-6.319312;42.64359
Fresno de la Vega;-5.53388;42.34533
Fuentes de Carbajal;-5.446469;42.17744
Garrafe de Torío;-5.523663;42.73277
Gordaliza del Pino;-5.157395;42.34362
Gordoncillo;-5.402894;42.13434
Gradefes;-5.227446;42.62492
Grajal de Campos;-5.020816;42.32092
Gusendos de los Oteros;-5.429756;42.37793
Hospital de Órbigo;-5.884193;42.46129
Igüeña;-6.27664;42.72905
Izagre;-5.257293;42.22424
Joarilla de las Matas;-5.177224;42.28857
Laguna Dalga;-5.75043;42.33205
Laguna de Negrillos;-5.661668;42.23968
León;-5.571752;42.59988
Llamas de la Ribera;-5.825368;42.63512
Lucillo;-6.304451;42.41059
Luyego;-6.233333;42.36666
Magaz de Cepeda;-6.073321;42.53895
Mansilla de las Mulas;-5.416444;42.49752
Mansilla Mayor;-5.442078;42.5089
Maraña;-5.177067;43.04915
Matadeón de los Oteros;-5.371259;42.33859
Matallana de Torío;-5.498035;42.84385
Matanza;-5.376201;42.24055
Molinaseca;-6.519809;42.53828
Murias de Paredes;-6.191136;42.84893
Noceda del Bierzo;-6.397839;42.71043
Oencia;-6.97065;42.54644
Omañas (Las);-5.869652;42.68332
Onzonilla;-5.583355;42.52478
Oseja de Sajambre;-5.036725;43.13821
Pajares de los Oteros;-5.472584;42.32981
Palacios de la Valduerna;-5.938638;42.32754
Palacios del Sil;-6.433007;42.87659
Páramo del Sil;-6.488228;42.82024
Peranzanes;-6.634321;42.87678
Pobladura de Pelayo García;-5.685827;42.30616
Pola de Gordón (La);-5.670204;42.85498
Ponferrada;-6.590833;42.54633
Posada de Valdeón;-4.919606;43.15176
Pozuelo del Páramo;-5.768637;42.17054
Prado de la Guzpeña;-5.026482;42.78388
Priaranza del Bierzo;-6.668278;42.51058
Prioro;-4.961933;42.89439
Puebla de Lillo;-5.275887;43.00661
Puente de Domingo Flórez;-6.82406;42.41438
Quintana del Castillo;-6.04526;42.66161
Quintana del Marco;-5.851365;42.20629
Quintana y Congosto;-6.037303;42.25592
Regueras de Arriba;-5.86039;42.29295
Reyero;-5.199557;42.94928
Riaño;-5.012101;42.9748
Riego de la Vega;-5.982224;42.38933
Riello;-5.944554;42.77377
Rioseco de Tapia;-5.79007;42.72955
Robla (La);-5.628979;42.80159
Roperuelos del Páramo;-5.78285;42.23702
Sabero;-5.150429;42.83629
Sahagún;-5.03044;42.37203
San Adrián del Valle;-5.730267;42.13128
San Andrés del Rabanedo;-5.619493;42.61139
San Cristóbal de la Polantera;-5.908829;42.39127
San Emiliano;-6.000573;42.97181
San Esteban de Nogales;-5.930695;42.16224
San Justo de la Vega;-6.014813;42.4542
San Millán de los Caballeros;-5.562459;42.28611
San Pedro Bercianos;-5.709544;42.39166
Sancedo;-6.632887;42.668
Santa Colomba de Curueño;-5.411633;42.75084
Santa Colomba de Somoza;-6.244172;42.44449
Santa Cristina de Valmadrigal;-5.310498;42.35649
Santa Elena de Jamuz;-5.886668;42.26
Santa María de la Isla;-5.929276;42.35504
Santa María de Ordás;-5.822508;42.72724
Santa María del Monte de Cea;-5.117516;42.49178
Santa María del Páramo;-5.747854;42.35568
Santa Marina del Rey;-5.858411;42.51359
Santas Martas;-5.372084;42.4327
Santiago Millas;-6.105768;42.38248
Santovenia de la Valdoncina;-5.621881;42.54325
Sariegos;-5.633333;42.65
Sena de Luna;-5.952073;42.92972
Sobrado;-6.853734;42.51915
Soto de la Vega;-5.882584;42.33125
Soto y Amío;-5.886462;42.77994
Toral de los Guzmanes;-5.568284;42.24286
Toreno;-6.509904;42.70055
Torre del Bierzo;-6.324807;42.5947
Trabadelo;-6.882131;42.64945
Truchas;-6.43549;42.26122
Turcia;-5.876189;42.53492
Urdiales del Páramo;-5.773118;42.37043
Val de San Lorenzo;-6.120397;42.41695
Valdefresno;-5.492152;42.59381
Valdefuentes del Páramo;-5.830119;42.32334
Valdelugueros;-5.412788;42.97364
Valdemora;-5.427226;42.19477
Valdepiélago;-5.398154;42.86868
Valdepolo;-5.22613;42.57626
Valderas;-5.442767;42.07758
Valderrey;-6.018861;42.39484
Valderrueda;-4.948068;42.81544
Valdesamario;-5.952188;42.72149
Valdevimbre;-5.622447;42.42081
Valencia de Don Juan;-5.519861;42.29401
Vallecillo;-5.211738;42.35655
Valverde-Enrique;-5.299965;42.30505
Valverde de la Virgen;-5.683748;42.56865
Vecilla (La);-5.405795;42.84916
Vega de Espinareda;-6.655013;42.72601
Vega de Infanzones;-5.533533;42.48265
Vega de Valcarce;-6.945935;42.66407
Vegacervera;-5.534939;42.88636
Vegaquemada;-5.332815;42.8185
Vegas del Condado;-5.366673;42.68404
Villablino;-6.320078;42.93821
Villabraz;-5.447141;42.24592
Villadangos del Páramo;-5.766411;42.51751
Villadecanes;-6.759443;42.57994
Villademor de la Vega;-5.569057;42.27039
Villafranca del Bierzo;-6.807748;42.60765
Villagatón;-6.162189;42.6349
Villamañán;-5.582248;42.3217
Villamandos;-5.590787;42.17973
Villamanín;-5.655591;42.9384
Villamartín de Don Sancho;-5.058353;42.56853
Villamejil;-6.023193;42.56238
Villamol;-5.046878;42.42696
Villamontán de la Valduerna;-5.995912;42.30983
Villamoratiel de las Matas;-5.30069;42.39805
Villanueva de las Manzanas;-5.479661;42.47071
Villaobispo de Otero;-6.058352;42.50024
Villaornate y Castro;-5.549681;42.18473
Villaquejida;-5.597562;42.14514
Villaquilambre;-5.557585;42.63885
Villarejo de Órbigo;-5.904218;42.44614
Villares de Órbigo;-5.913153;42.47118
Villasabariego;-5.413929;42.53359
Villaselán;-5.047582;42.56092
Villaturiel;-5.485187;42.51855
Villazala;-5.8546;42.36126
Villazanzo de Valderaduey;-4.963682;42.53504
Zotes del Páramo;-5.735958;42.27202
Abarca de Campos;-4.840821;42.0624
Abia de las Torres;-4.421913;42.41972
Aguilar de Campoo;-4.260221;42.79245
Alar del Rey;-4.311825;42.65989
Alba de Cerrato;-4.366223;41.81252
Amayuelas de Arriba;-4.489736;42.21093
Ampudia;-4.780129;41.91397
Amusco;-4.47014;42.17311
Antigüedad;-4.118328;41.94587
Arconada;-4.495456;42.32811
Astudillo;-4.294691;42.19241
Autilla del Pino;-4.633556;41.99172
Autillo de Campos;-4.833488;42.08715
Ayuela;-4.660477;42.62606
Baltanás;-4.245831;41.93716
Baquerín de Campos;-4.78178;42.01602
Bárcena de Campos;-4.498671;42.4837
Barruelo de Santullán;-4.28723;42.90768
Báscones de Ojeda;-4.527061;42.67077
Becerril de Campos;-4.639876;42.10857
Belmonte de Campos;-4.987806;41.94308
Berzosilla;-4.038914;42.78024
Boada de Campos;-4.877423;41.98954
Boadilla de Rioseco;-4.968832;42.17916
Boadilla del Camino;-4.347185;42.25846
Brañosera;-4.308174;42.93497
Buenavista de Valdavia;-4.614254;42.63752
Bustillo de la Vega;-4.740725;42.45601
Bustillo del Páramo de Carrión;-4.738232;42.35588
Calahorra de Boedo;-4.386165;42.5752
Calzada de los Molinos;-4.652052;42.32693
Capillas;-4.890835;42.01353
Cardeñosa de Volpejera;-4.701925;42.23212
Carrión de los Condes;-4.601765;42.33895
Castil de Vela;-4.958809;41.98415
Castrejón de la Peña;-4.599902;42.8079
Castrillo de Don Juan;-4.069573;41.792
Castrillo de Onielo;-4.301824;41.85771
Castrillo de Villavega;-4.480228;42.45428
Castromocho;-4.823366;42.03073
Cervatos de la Cueza;-4.769318;42.29036
Cervera de Pisuerga;-4.499135;42.86576
Cevico de la Torre;-4.410702;41.8524
Cevico Navero;-4.183983;41.86105
Cisneros;-4.857163;42.22045
Cobos de Cerrato;-4.0022;42.02774
Collazos de Boedo;-4.483604;42.6189
Congosto de Valdavia;-4.633691;42.71569
Cordovilla la Real;-4.2593;42.07946
Cubillas de Cerrato;-4.466344;41.79859
Dehesa de Montejo;-4.509432;42.81898
Dehesa de Romanos;-4.435236;42.63984
Dueñas;-4.545815;41.8762
Espinosa de Cerrato;-3.951763;41.96826
Espinosa de Villagonzalo;-4.371218;42.47999
Frechilla;-4.840533;42.13801
Fresno del Río;-4.817978;42.68124
Frómista;-4.406819;42.26745
Fuentes de Nava;-4.78183;42.08343
Fuentes de Valdepero;-4.500794;42.07467
Grijota;-4.583137;42.05277
Guardo;-4.846615;42.7889
Guaza de Campos;-4.90996;42.13317
Hérmedes de Cerrato;-4.174885;41.81919
